t(s),cat,react1,react2,int1,int2,int3,prod,water
8.47500000e+06,3.33317533e-01,1.64541363e-08,1.53267067e-05,1.53104052e-05,2.60640247e-11,7.26048896e-07,6.66651087e-01,0.00000000e+00
8.47600000e+06,3.33317535e-01,1.64521144e-08,1.53248233e-05,1.53085239e-05,2.60576197e-11,7.25862644e-07,6.66651089e-01,0.00000000e+00
8.47700000e+06,3.33317537e-01,1.64500929e-08,1.53229405e-05,1.53066431e-05,2.60512171e-11,7.25676464e-07,6.66651091e-01,0.00000000e+00
8.47800000e+06,3.33317539e-01,1.64480720e-08,1.53210581e-05,1.53047627e-05,2.60448168e-11,7.25490358e-07,6.66651093e-01,0.00000000e+00
8.47900000e+06,3.33317542e-01,1.64460515e-08,1.53191761e-05,1.53028828e-05,2.60384189e-11,7.25304323e-07,6.66651095e-01,0.00000000e+00
8.48000000e+06,3.33317544e-01,1.64440315e-08,1.53172946e-05,1.53010033e-05,2.60320233e-11,7.25118361e-07,6.66651097e-01,0.00000000e+00
8.48100000e+06,3.33317546e-01,1.64420121e-08,1.53154136e-05,1.52991243e-05,2.60256301e-11,7.24932472e-07,6.66651099e-01,0.00000000e+00
8.48200000e+06,3.33317548e-01,1.64399931e-08,1.53135331e-05,1.52972458e-05,2.60192392e-11,7.24746656e-07,6.66651100e-01,0.00000000e+00
8.48300000e+06,3.33317550e-01,1.64379747e-08,1.53116530e-05,1.52953677e-05,2.60128508e-11,7.24560911e-07,6.66651102e-01,0.00000000e+00
8.48400000e+06,3.33317552e-01,1.64359567e-08,1.53097733e-05,1.52934901e-05,2.60064646e-11,7.24375239e-07,6.66651104e-01,0.00000000e+00
8.48500000e+06,3.33317554e-01,1.64339392e-08,1.53078942e-05,1.52916129e-05,2.60000808e-11,7.24189640e-07,6.66651106e-01,0.00000000e+00
8.48600000e+06,3.33317556e-01,1.64319222e-08,1.53060155e-05,1.52897362e-05,2.59936993e-11,7.24004112e-07,6.66651108e-01,0.00000000e+00
8.48700000e+06,3.33317558e-01,1.64299057e-08,1.53041372e-05,1.52878600e-05,2.59873202e-11,7.23818657e-07,6.66651110e-01,0.00000000e+00
8.48800000e+06,3.33317560e-01,1.64278897e-08,1.53022594e-05,1.52859842e-05,2.59809434e-11,7.23633275e-07,6.66651112e-01,0.00000000e+00
8.48900000e+06,3.33317562e-01,1.64258742e-08,1.53003821e-05,1.52841089e-05,2.59745690e-11,7.23447964e-07,6.66651114e-01,0.00000000e+00
8.49000000e+06,3.33317564e-01,1.64238592e-08,1.52985052e-05,1.52822341e-05,2.59681970e-11,7.23262726e-07,6.66651116e-01,0.00000000e+00
8.49100000e+06,3.33317566e-01,1.64218447e-08,1.52966288e-05,1.52803597e-05,2.59618272e-11,7.23077559e-07,6.66651118e-01,0.00000000e+00
8.49200000e+06,3.33317568e-01,1.64198307e-08,1.52947529e-05,1.52784858e-05,2.59554599e-11,7.22892465e-07,6.66651120e-01,0.00000000e+00
8.49300000e+06,3.33317570e-01,1.64178171e-08,1.52928774e-05,1.52766123e-05,2.59490948e-11,7.22707443e-07,6.66651122e-01,0.00000000e+00
8.49400000e+06,3.33317572e-01,1.64158041e-08,1.52910024e-05,1.52747393e-05,2.59427321e-11,7.22522493e-07,6.66651124e-01,0.00000000e+00
8.49500000e+06,3.33317574e-01,1.64137916e-08,1.52891278e-05,1.52728667e-05,2.59363718e-11,7.22337615e-07,6.66651126e-01,0.00000000e+00
8.49600000e+06,3.33317576e-01,1.64117795e-08,1.52872537e-05,1.52709946e-05,2.59300138e-11,7.22152808e-07,6.66651128e-01,0.00000000e+00
8.49700000e+06,3.33317577e-01,1.64097680e-08,1.52853801e-05,1.52691230e-05,2.59236581e-11,7.21968074e-07,6.66651130e-01,0.00000000e+00
8.49800000e+06,3.33317579e-01,1.64077569e-08,1.52835069e-05,1.52672518e-05,2.59173047e-11,7.21783412e-07,6.66651132e-01,0.00000000e+00
8.49900000e+06,3.33317581e-01,1.64057463e-08,1.52816341e-05,1.52653811e-05,2.59109537e-11,7.21598821e-07,6.66651133e-01,0.00000000e+00
8.50000000e+06,3.33317583e-01,1.64037363e-08,1.52797619e-05,1.52635108e-05,2.59046051e-11,7.21414302e-07,6.66651135e-01,0.00000000e+00
8.50100000e+06,3.33317585e-01,1.64017267e-08,1.52778901e-05,1.52616410e-05,2.58982587e-11,7.21229855e-07,6.66651137e-01,0.00000000e+00
8.50200000e+06,3.33317587e-01,1.63997176e-08,1.52760187e-05,1.52597717e-05,2.58919147e-11,7.21045479e-07,6.66651139e-01,0.00000000e+00
8.50300000e+06,3.33317589e-01,1.63977090e-08,1.52741478e-05,1.52579028e-05,2.58855730e-11,7.20861176e-07,6.66651141e-01,0.00000000e+00
8.50400000e+06,3.33317591e-01,1.63957009e-08,1.52722774e-05,1.52560344e-05,2.58792337e-11,7.20676943e-07,6.66651143e-01,0.00000000e+00
8.50500000e+06,3.33317593e-01,1.63936933e-08,1.52704074e-05,1.52541664e-05,2.58728967e-11,7.20492783e-07,6.66651145e-01,0.00000000e+00
8.50600000e+06,3.33317595e-01,1.63916862e-08,1.52685379e-05,1.52522989e-05,2.58665620e-11,7.20308694e-07,6.66651147e-01,0.00000000e+00
8.50700000e+06,3.33317597e-01,1.63896795e-08,1.52666688e-05,1.52504318e-05,2.58602296e-11,7.20124676e-07,6.66651149e-01,0.00000000e+00
8.50800000e+06,3.33317599e-01,1.63876734e-08,1.52648002e-05,1.52485652e-05,2.58538996e-11,7.19940730e-07,6.66651151e-01,0.00000000e+00
8.50900000e+06,3.33317601e-01,1.63856677e-08,1.52629321e-05,1.52466991e-05,2.58475719e-11,7.19756856e-07,6.66651153e-01,0.00000000e+00
8.51000000e+06,3.33317603e-01,1.63836626e-08,1.52610644e-05,1.52448334e-05,2.58412465e-11,7.19573053e-07,6.66651155e-01,0.00000000e+00
8.51100000e+06,3.33317605e-01,1.63816579e-08,1.52591971e-05,1.52429682e-05,2.58349234e-11,7.19389321e-07,6.66651157e-01,0.00000000e+00
8.51200000e+06,3.33317607e-01,1.63796537e-08,1.52573304e-05,1.52411034e-05,2.58286027e-11,7.19205661e-07,6.66651159e-01,0.00000000e+00
8.51300000e+06,3.33317609e-01,1.63776501e-08,1.52554640e-05,1.52392391e-05,2.58222842e-11,7.19022071e-07,6.66651161e-01,0.00000000e+00
8.51400000e+06,3.33317611e-01,1.63756469e-08,1.52535982e-05,1.52373752e-05,2.58159681e-11,7.18838554e-07,6.66651162e-01,0.00000000e+00
8.51500000e+06,3.33317613e-01,1.63736442e-08,1.52517328e-05,1.52355118e-05,2.58096543e-11,7.18655107e-07,6.66651164e-01,0.00000000e+00
8.51600000e+06,3.33317615e-01,1.63716419e-08,1.52498678e-05,1.52336489e-05,2.58033429e-11,7.18471731e-07,6.66651166e-01,0.00000000e+00
8.51700000e+06,3.33317617e-01,1.63696402e-08,1.52480033e-05,1.52317864e-05,2.57970337e-11,7.18288427e-07,6.66651168e-01,0.00000000e+00
8.51800000e+06,3.33317619e-01,1.63676390e-08,1.52461393e-05,1.52299244e-05,2.57907268e-11,7.18105194e-07,6.66651170e-01,0.00000000e+00
8.51900000e+06,3.33317621e-01,1.63656382e-08,1.52442757e-05,1.52280628e-05,2.57844223e-11,7.17922032e-07,6.66651172e-01,0.00000000e+00
8.52000000e+06,3.33317623e-01,1.63636380e-08,1.52424126e-05,1.52262017e-05,2.57781201e-11,7.17738940e-07,6.66651174e-01,0.00000000e+00
8.52100000e+06,3.33317625e-01,1.63616382e-08,1.52405499e-05,1.52243410e-05,2.57718202e-11,7.17555920e-07,6.66651176e-01,0.00000000e+00
8.52200000e+06,3.33317627e-01,1.63596389e-08,1.52386877e-05,1.52224808e-05,2.57655225e-11,7.17372971e-07,6.66651178e-01,0.00000000e+00
8.52300000e+06,3.33317629e-01,1.63576401e-08,1.52368259e-05,1.52206210e-05,2.57592272e-11,7.17190093e-07,6.66651180e-01,0.00000000e+00
8.52400000e+06,3.33317631e-01,1.63556418e-08,1.52349646e-05,1.52187617e-05,2.57529343e-11,7.17007286e-07,6.66651182e-01,0.00000000e+00
8.52500000e+06,3.33317633e-01,1.63536440e-08,1.52331038e-05,1.52169028e-05,2.57466436e-11,7.16824549e-07,6.66651184e-01,0.00000000e+00
8.52600000e+06,3.33317635e-01,1.63516467e-08,1.52312434e-05,1.52150444e-05,2.57403552e-11,7.16641883e-07,6.66651186e-01,0.00000000e+00
8.52700000e+06,3.33317637e-01,1.63496499e-08,1.52293834e-05,1.52131865e-05,2.57340691e-11,7.16459288e-07,6.66651187e-01,0.00000000e+00
8.52800000e+06,3.33317639e-01,1.63476535e-08,1.52275239e-05,1.52113290e-05,2.57277853e-11,7.16276764e-07,6.66651189e-01,0.00000000e+00
8.52900000e+06,3.33317641e-01,1.63456576e-08,1.52256649e-05,1.52094720e-05,2.57215039e-11,7.16094311e-07,6.66651191e-01,0.00000000e+00
8.53000000e+06,3.33317643e-01,1.63436623e-08,1.52238063e-05,1.52076154e-05,2.57152247e-11,7.15911928e-07,6.66651193e-01,0.00000000e+00
8.53100000e+06,3.33317645e-01,1.63416674e-08,1.52219482e-05,1.52057593e-05,2.57089478e-11,7.15729616e-07,6.66651195e-01,0.00000000e+00
8.53200000e+06,3.33317647e-01,1.63396730e-08,1.52200905e-05,1.52039036e-05,2.57026732e-11,7.15547374e-07,6.66651197e-01,0.00000000e+00
8.53300000e+06,3.33317649e-01,1.63376791e-08,1.52182333e-05,1.52020483e-05,2.56964009e-11,7.15365203e-07,6.66651199e-01,0.00000000e+00
8.53400000e+06,3.33317651e-01,1.63356856e-08,1.52163765e-05,1.52001936e-05,2.56901310e-11,7.15183102e-07,6.66651201e-01,0.00000000e+00
8.53500000e+06,3.33317653e-01,1.63336927e-08,1.52145202e-05,1.51983393e-05,2.56838633e-11,7.15001072e-07,6.66651203e-01,0.00000000e+00
8.53600000e+06,3.33317655e-01,1.63317002e-08,1.52126644e-05,1.51964854e-05,2.56775979e-11,7.14819113e-07,6.66651205e-01,0.00000000e+00
8.53700000e+06,3.33317657e-01,1.63297083e-08,1.52108090e-05,1.51946320e-05,2.56713348e-11,7.14637223e-07,6.66651207e-01,0.00000000e+00
8.53800000e+06,3.33317659e-01,1.63277168e-08,1.52089540e-05,1.51927790e-05,2.56650740e-11,7.14455404e-07,6.66651209e-01,0.00000000e+00
8.53900000e+06,3.33317661e-01,1.63257258e-08,1.52070995e-05,1.51909265e-05,2.56588154e-11,7.14273656e-07,6.66651210e-01,0.00000000e+00
8.54000000e+06,3.33317663e-01,1.63237353e-08,1.52052454e-05,1.51890744e-05,2.56525592e-11,7.14091978e-07,6.66651212e-01,0.00000000e+00
8.54100000e+06,3.33317665e-01,1.63217452e-08,1.52033918e-05,1.51872228e-05,2.56463052e-11,7.13910370e-07,6.66651214e-01,0.00000000e+00
8.54200000e+06,3.33317667e-01,1.63197557e-08,1.52015387e-05,1.51853717e-05,2.56400536e-11,7.13728832e-07,6.66651216e-01,0.00000000e+00
8.54300000e+06,3.33317669e-01,1.63177666e-08,1.51996860e-05,1.51835210e-05,2.56338042e-11,7.13547364e-07,6.66651218e-01,0.00000000e+00
8.54400000e+06,3.33317671e-01,1.63157780e-08,1.51978338e-05,1.51816707e-05,2.56275571e-11,7.13365967e-07,6.66651220e-01,0.00000000e+00
8.54500000e+06,3.33317673e-01,1.63137900e-08,1.51959820e-05,1.51798209e-05,2.56213123e-11,7.13184639e-07,6.66651222e-01,0.00000000e+00
8.54600000e+06,3.33317675e-01,1.63118024e-08,1.51941306e-05,1.51779715e-05,2.56150698e-11,7.13003382e-07,6.66651224e-01,0.00000000e+00
8.54700000e+06,3.33317677e-01,1.63098152e-08,1.51922797e-05,1.51761226e-05,2.56088295e-11,7.12822195e-07,6.66651226e-01,0.00000000e+00
8.54800000e+06,3.33317679e-01,1.63078286e-08,1.51904293e-05,1.51742742e-05,2.56025916e-11,7.12641078e-07,6.66651228e-01,0.00000000e+00
8.54900000e+06,3.33317681e-01,1.63058424e-08,1.51885793e-05,1.51724262e-05,2.55963559e-11,7.12460031e-07,6.66651230e-01,0.00000000e+00
8.55000000e+06,3.33317683e-01,1.63038568e-08,1.51867298e-05,1.51705786e-05,2.55901225e-11,7.12279053e-07,6.66651232e-01,0.00000000e+00
8.55100000e+06,3.33317685e-01,1.63018716e-08,1.51848807e-05,1.51687315e-05,2.55838914e-11,7.12098146e-07,6.66651233e-01,0.00000000e+00
8.55200000e+06,3.33317686e-01,1.62998869e-08,1.51830320e-05,1.51668849e-05,2.55776625e-11,7.11917308e-07,6.66651235e-01,0.00000000e+00
8.55300000e+06,3.33317688e-01,1.62979027e-08,1.51811838e-05,1.51650387e-05,2.55714359e-11,7.11736540e-07,6.66651237e-01,0.00000000e+00
8.55400000e+06,3.33317690e-01,1.62959189e-08,1.51793361e-05,1.51631929e-05,2.55652116e-11,7.11555842e-07,6.66651239e-01,0.00000000e+00
8.55500000e+06,3.33317692e-01,1.62939357e-08,1.51774888e-05,1.51613476e-05,2.55589896e-11,7.11375214e-07,6.66651241e-01,0.00000000e+00
8.55600000e+06,3.33317694e-01,1.62919529e-08,1.51756420e-05,1.51595028e-05,2.55527698e-11,7.11194656e-07,6.66651243e-01,0.00000000e+00
8.55700000e+06,3.33317696e-01,1.62899706e-08,1.51737956e-05,1.51576583e-05,2.55465523e-11,7.11014167e-07,6.66651245e-01,0.00000000e+00
8.55800000e+06,3.33317698e-01,1.62879888e-08,1.51719496e-05,1.51558144e-05,2.55403371e-11,7.10833748e-07,6.66651247e-01,0.00000000e+00
8.55900000e+06,3.33317700e-01,1.62860075e-08,1.51701042e-05,1.51539709e-05,2.55341242e-11,7.10653398e-07,6.66651249e-01,0.00000000e+00
8.56000000e+06,3.33317702e-01,1.62840267e-08,1.51682591e-05,1.51521278e-05,2.55279135e-11,7.10473118e-07,6.66651251e-01,0.00000000e+00
8.56100000e+06,3.33317704e-01,1.62820463e-08,1.51664145e-05,1.51502852e-05,2.55217050e-11,7.10292907e-07,6.66651253e-01,0.00000000e+00
8.56200000e+06,3.33317706e-01,1.62800664e-08,1.51645704e-05,1.51484430e-05,2.55154989e-11,7.10112766e-07,6.66651254e-01,0.00000000e+00
8.56300000e+06,3.33317708e-01,1.62780870e-08,1.51627267e-05,1.51466013e-05,2.55092950e-11,7.09932695e-07,6.66651256e-01,0.00000000e+00
8.56400000e+06,3.33317710e-01,1.62761081e-08,1.51608834e-05,1.51447601e-05,2.55030934e-11,7.09752693e-07,6.66651258e-01,0.00000000e+00
8.56500000e+06,3.33317712e-01,1.62741297e-08,1.51590406e-05,1.51429192e-05,2.54968940e-11,7.09572760e-07,6.66651260e-01,0.00000000e+00
8.56600000e+06,3.33317714e-01,1.62721517e-08,1.51571983e-05,1.51410789e-05,2.54906969e-11,7.09392896e-07,6.66651262e-01,0.00000000e+00
8.56700000e+06,3.33317716e-01,1.62701743e-08,1.51553564e-05,1.51392389e-05,2.54845020e-11,7.09213102e-07,6.66651264e-01,0.00000000e+00
8.56800000e+06,3.33317718e-01,1.62681973e-08,1.51535149e-05,1.51373995e-05,2.54783094e-11,7.09033377e-07,6.66651266e-01,0.00000000e+00
8.56900000e+06,3.33317720e-01,1.62662208e-08,1.51516739e-05,1.51355604e-05,2.54721191e-11,7.08853722e-07,6.66651268e-01,0.00000000e+00
8.57000000e+06,3.33317722e-01,1.62642447e-08,1.51498333e-05,1.51337218e-05,2.54659310e-11,7.08674135e-07,6.66651270e-01,0.00000000e+00
8.57100000e+06,3.33317724e-01,1.62622692e-08,1.51479932e-05,1.51318837e-05,2.54597452e-11,7.08494618e-07,6.66651272e-01,0.00000000e+00
8.57200000e+06,3.33317726e-01,1.62602941e-08,1.51461536e-05,1.51300460e-05,2.54535616e-11,7.08315170e-07,6.66651273e-01,0.00000000e+00
8.57300000e+06,3.33317728e-01,1.62583195e-08,1.51443143e-05,1.51282088e-05,2.54473803e-11,7.08135791e-07,6.66651275e-01,0.00000000e+00
8.57400000e+06,3.33317730e-01,1.62563454e-08,1.51424756e-05,1.51263720e-05,2.54412012e-11,7.07956481e-07,6.66651277e-01,0.00000000e+00
8.57500000e+06,3.33317732e-01,1.62543718e-08,1.51406372e-05,1.51245356e-05,2.54350244e-11,7.07777240e-07,6.66651279e-01,0.00000000e+00
8.57600000e+06,3.33317734e-01,1.62523986e-08,1.51387994e-05,1.51226997e-05,2.54288498e-11,7.07598068e-07,6.66651281e-01,0.00000000e+00
8.57700000e+06,3.33317736e-01,1.62504259e-08,1.51369619e-05,1.51208642e-05,2.54226775e-11,7.07418965e-07,6.66651283e-01,0.00000000e+00
8.57800000e+06,3.33317737e-01,1.62484538e-08,1.51351249e-05,1.51190292e-05,2.54165074e-11,7.07239931e-07,6.66651285e-01,0.00000000e+00
8.57900000e+06,3.33317739e-01,1.62464820e-08,1.51332884e-05,1.51171947e-05,2.54103396e-11,7.07060966e-07,6.66651287e-01,0.00000000e+00
8.58000000e+06,3.33317741e-01,1.62445108e-08,1.51314523e-05,1.51153605e-05,2.54041740e-11,7.06882070e-07,6.66651289e-01,0.00000000e+00
8.58100000e+06,3.33317743e-01,1.62425400e-08,1.51296166e-05,1.51135268e-05,2.53980107e-11,7.06703242e-07,6.66651291e-01,0.00000000e+00
8.58200000e+06,3.33317745e-01,1.62405698e-08,1.51277814e-05,1.51116936e-05,2.53918496e-11,7.06524484e-07,6.66651292e-01,0.00000000e+00
8.58300000e+06,3.33317747e-01,1.62386000e-08,1.51259467e-05,1.51098608e-05,2.53856907e-11,7.06345794e-07,6.66651294e-01,0.00000000e+00
8.58400000e+06,3.33317749e-01,1.62366306e-08,1.51241123e-05,1.51080285e-05,2.53795341e-11,7.06167172e-07,6.66651296e-01,0.00000000e+00
8.58500000e+06,3.33317751e-01,1.62346618e-08,1.51222785e-05,1.51061966e-05,2.53733798e-11,7.05988620e-07,6.66651298e-01,0.00000000e+00
8.58600000e+06,3.33317753e-01,1.62326934e-08,1.51204450e-05,1.51043651e-05,2.53672276e-11,7.05810136e-07,6.66651300e-01,0.00000000e+00
8.58700000e+06,3.33317755e-01,1.62307255e-08,1.51186121e-05,1.51025341e-05,2.53610777e-11,7.05631720e-07,6.66651302e-01,0.00000000e+00
8.58800000e+06,3.33317757e-01,1.62287581e-08,1.51167795e-05,1.51007035e-05,2.53549301e-11,7.05453373e-07,6.66651304e-01,0.00000000e+00
8.58900000e+06,3.33317759e-01,1.62267912e-08,1.51149474e-05,1.50988734e-05,2.53487846e-11,7.05275095e-07,6.66651306e-01,0.00000000e+00
8.59000000e+06,3.33317761e-01,1.62248247e-08,1.51131158e-05,1.50970437e-05,2.53426414e-11,7.05096885e-07,6.66651308e-01,0.00000000e+00
8.59100000e+06,3.33317763e-01,1.62228587e-08,1.51112846e-05,1.50952145e-05,2.53365005e-11,7.04918744e-07,6.66651309e-01,0.00000000e+00
8.59200000e+06,3.33317765e-01,1.62208932e-08,1.51094538e-05,1.50933857e-05,2.53303617e-11,7.04740671e-07,6.66651311e-01,0.00000000e+00
8.59300000e+06,3.33317767e-01,1.62189282e-08,1.51076235e-05,1.50915573e-05,2.53242252e-11,7.04562666e-07,6.66651313e-01,0.00000000e+00
8.59400000e+06,3.33317769e-01,1.62169636e-08,1.51057936e-05,1.50897294e-05,2.53180910e-11,7.04384730e-07,6.66651315e-01,0.00000000e+00
8.59500000e+06,3.33317771e-01,1.62149995e-08,1.51039642e-05,1.50879019e-05,2.53119589e-11,7.04206862e-07,6.66651317e-01,0.00000000e+00
8.59600000e+06,3.33317773e-01,1.62130359e-08,1.51021352e-05,1.50860749e-05,2.53058291e-11,7.04029063e-07,6.66651319e-01,0.00000000e+00
8.59700000e+06,3.33317775e-01,1.62110728e-08,1.51003066e-05,1.50842483e-05,2.52997015e-11,7.03851331e-07,6.66651321e-01,0.00000000e+00
8.59800000e+06,3.33317776e-01,1.62091101e-08,1.50984785e-05,1.50824222e-05,2.52935762e-11,7.03673668e-07,6.66651323e-01,0.00000000e+00
8.59900000e+06,3.33317778e-01,1.62071480e-08,1.50966509e-05,1.50805965e-05,2.52874530e-11,7.03496073e-07,6.66651325e-01,0.00000000e+00
8.60000000e+06,3.33317780e-01,1.62051862e-08,1.50948236e-05,1.50787712e-05,2.52813321e-11,7.03318546e-07,6.66651327e-01,0.00000000e+00
8.60100000e+06,3.33317782e-01,1.62032250e-08,1.50929969e-05,1.50769464e-05,2.52752134e-11,7.03141087e-07,6.66651328e-01,0.00000000e+00
8.60200000e+06,3.33317784e-01,1.62012643e-08,1.50911705e-05,1.50751220e-05,2.52690969e-11,7.02963696e-07,6.66651330e-01,0.00000000e+00
8.60300000e+06,3.33317786e-01,1.61993040e-08,1.50893446e-05,1.50732981e-05,2.52629827e-11,7.02786374e-07,6.66651332e-01,0.00000000e+00
8.60400000e+06,3.33317788e-01,1.61973442e-08,1.50875192e-05,1.50714746e-05,2.52568707e-11,7.02609119e-07,6.66651334e-01,0.00000000e+00
8.60500000e+06,3.33317790e-01,1.61953848e-08,1.50856942e-05,1.50696516e-05,2.52507608e-11,7.02431932e-07,6.66651336e-01,0.00000000e+00
8.60600000e+06,3.33317792e-01,1.61934260e-08,1.50838696e-05,1.50678290e-05,2.52446532e-11,7.02254814e-07,6.66651338e-01,0.00000000e+00
8.60700000e+06,3.33317794e-01,1.61914676e-08,1.50820455e-05,1.50660068e-05,2.52385479e-11,7.02077763e-07,6.66651340e-01,0.00000000e+00
8.60800000e+06,3.33317796e-01,1.61895097e-08,1.50802218e-05,1.50641851e-05,2.52324447e-11,7.01900780e-07,6.66651342e-01,0.00000000e+00
8.60900000e+06,3.33317798e-01,1.61875522e-08,1.50783986e-05,1.50623638e-05,2.52263437e-11,7.01723864e-07,6.66651343e-01,0.00000000e+00
8.61000000e+06,3.33317800e-01,1.61855953e-08,1.50765757e-05,1.50605429e-05,2.52202450e-11,7.01547017e-07,6.66651345e-01,0.00000000e+00
8.61100000e+06,3.33317802e-01,1.61836388e-08,1.50747534e-05,1.50587225e-05,2.52141485e-11,7.01370237e-07,6.66651347e-01,0.00000000e+00
8.61200000e+06,3.33317804e-01,1.61816828e-08,1.50729315e-05,1.50569026e-05,2.52080541e-11,7.01193525e-07,6.66651349e-01,0.00000000e+00
8.61300000e+06,3.33317806e-01,1.61797272e-08,1.50711100e-05,1.50550830e-05,2.52019620e-11,7.01016881e-07,6.66651351e-01,0.00000000e+00
8.61400000e+06,3.33317808e-01,1.61777722e-08,1.50692889e-05,1.50532639e-05,2.51958721e-11,7.00840304e-07,6.66651353e-01,0.00000000e+00
8.61500000e+06,3.33317809e-01,1.61758176e-08,1.50674683e-05,1.50514453e-05,2.51897844e-11,7.00663795e-07,6.66651355e-01,0.00000000e+00
8.61600000e+06,3.33317811e-01,1.61738634e-08,1.50656482e-05,1.50496271e-05,2.51836990e-11,7.00487353e-07,6.66651357e-01,0.00000000e+00
8.61700000e+06,3.33317813e-01,1.61719098e-08,1.50638284e-05,1.50478093e-05,2.51776157e-11,7.00310979e-07,6.66651359e-01,0.00000000e+00
8.61800000e+06,3.33317815e-01,1.61699566e-08,1.50620092e-05,1.50459920e-05,2.51715346e-11,7.00134673e-07,6.66651360e-01,0.00000000e+00
8.61900000e+06,3.33317817e-01,1.61680039e-08,1.50601903e-05,1.50441751e-05,2.51654557e-11,6.99958434e-07,6.66651362e-01,0.00000000e+00
8.62000000e+06,3.33317819e-01,1.61660516e-08,1.50583719e-05,1.50423586e-05,2.51593790e-11,6.99782262e-07,6.66651364e-01,0.00000000e+00
8.62100000e+06,3.33317821e-01,1.61640999e-08,1.50565540e-05,1.50405426e-05,2.51533046e-11,6.99606158e-07,6.66651366e-01,0.00000000e+00
8.62200000e+06,3.33317823e-01,1.61621486e-08,1.50547364e-05,1.50387271e-05,2.51472323e-11,6.99430122e-07,6.66651368e-01,0.00000000e+00
8.62300000e+06,3.33317825e-01,1.61601977e-08,1.50529193e-05,1.50369119e-05,2.51411622e-11,6.99254152e-07,6.66651370e-01,0.00000000e+00
8.62400000e+06,3.33317827e-01,1.61582474e-08,1.50511027e-05,1.50350972e-05,2.51350943e-11,6.99078250e-07,6.66651372e-01,0.00000000e+00
8.62500000e+06,3.33317829e-01,1.61562975e-08,1.50492865e-05,1.50332830e-05,2.51290287e-11,6.98902415e-07,6.66651374e-01,0.00000000e+00
8.62600000e+06,3.33317831e-01,1.61543481e-08,1.50474707e-05,1.50314691e-05,2.51229652e-11,6.98726647e-07,6.66651375e-01,0.00000000e+00
8.62700000e+06,3.33317833e-01,1.61523991e-08,1.50456554e-05,1.50296558e-05,2.51169039e-11,6.98550947e-07,6.66651377e-01,0.00000000e+00
8.62800000e+06,3.33317835e-01,1.61504507e-08,1.50438405e-05,1.50278428e-05,2.51108448e-11,6.98375314e-07,6.66651379e-01,0.00000000e+00
8.62900000e+06,3.33317837e-01,1.61485027e-08,1.50420260e-05,1.50260303e-05,2.51047879e-11,6.98199747e-07,6.66651381e-01,0.00000000e+00
8.63000000e+06,3.33317838e-01,1.61465551e-08,1.50402120e-05,1.50242182e-05,2.50987332e-11,6.98024248e-07,6.66651383e-01,0.00000000e+00
8.63100000e+06,3.33317840e-01,1.61446081e-08,1.50383984e-05,1.50224066e-05,2.50926806e-11,6.97848816e-07,6.66651385e-01,0.00000000e+00
8.63200000e+06,3.33317842e-01,1.61426615e-08,1.50365853e-05,1.50205954e-05,2.50866303e-11,6.97673451e-07,6.66651387e-01,0.00000000e+00
8.63300000e+06,3.33317844e-01,1.61407154e-08,1.50347726e-05,1.50187846e-05,2.50805822e-11,6.97498153e-07,6.66651389e-01,0.00000000e+00
8.63400000e+06,3.33317846e-01,1.61387697e-08,1.50329603e-05,1.50169743e-05,2.50745362e-11,6.97322922e-07,6.66651390e-01,0.00000000e+00
8.63500000e+06,3.33317848e-01,1.61368245e-08,1.50311484e-05,1.50151644e-05,2.50684924e-11,6.97147758e-07,6.66651392e-01,0.00000000e+00
8.63600000e+06,3.33317850e-01,1.61348798e-08,1.50293370e-05,1.50133550e-05,2.50624508e-11,6.96972661e-07,6.66651394e-01,0.00000000e+00
8.63700000e+06,3.33317852e-01,1.61329356e-08,1.50275261e-05,1.50115460e-05,2.50564114e-11,6.96797630e-07,6.66651396e-01,0.00000000e+00
8.63800000e+06,3.33317854e-01,1.61309918e-08,1.50257156e-05,1.50097374e-05,2.50503742e-11,6.96622666e-07,6.66651398e-01,0.00000000e+00
8.63900000e+06,3.33317856e-01,1.61290485e-08,1.50239055e-05,1.50079292e-05,2.50443392e-11,6.96447770e-07,6.66651400e-01,0.00000000e+00
8.64000000e+06,3.33317858e-01,1.61271056e-08,1.50220958e-05,1.50061215e-05,2.50383063e-11,6.96272939e-07,6.66651402e-01,0.00000000e+00
8.64100000e+06,3.33317860e-01,1.61251632e-08,1.50202866e-05,1.50043143e-05,2.50322756e-11,6.96098176e-07,6.66651404e-01,0.00000000e+00
8.64200000e+06,3.33317862e-01,1.61232213e-08,1.50184778e-05,1.50025074e-05,2.50262471e-11,6.95923479e-07,6.66651405e-01,0.00000000e+00
8.64300000e+06,3.33317863e-01,1.61212799e-08,1.50166695e-05,1.50007010e-05,2.50202208e-11,6.95748849e-07,6.66651407e-01,0.00000000e+00
8.64400000e+06,3.33317865e-01,1.61193389e-08,1.50148616e-05,1.49988951e-05,2.50141967e-11,6.95574286e-07,6.66651409e-01,0.00000000e+00
8.64500000e+06,3.33317867e-01,1.61173984e-08,1.50130541e-05,1.49970895e-05,2.50081747e-11,6.95399789e-07,6.66651411e-01,0.00000000e+00
8.64600000e+06,3.33317869e-01,1.61154584e-08,1.50112470e-05,1.49952844e-05,2.50021549e-11,6.95225358e-07,6.66651413e-01,0.00000000e+00
